Process name,Flow name,Compartment,Amount,Normalized flow name,Normalized compartment
Methylenediphenyl diisocyanate ( (p)MDI),Water from turbine,,0.00167864486068733,water from turbine,
Methylenediphenyl diisocyanate ( (p)MDI),Water from turbine,,0.104699554539,water from turbine,
Methylenediphenyl diisocyanate ( (p)MDI),Water from turbine,,0.0020567671632566,water from turbine,
Methylenediphenyl diisocyanate ( (p)MDI),waste heat [Emissions to sea water],,0.690960700999558,waste heat,
Methylenediphenyl diisocyanate ( (p)MDI),"lead dioxide [Emissions to air, unspecified]",,6.20637534366997e-15,lead dioxide,
Methylenediphenyl diisocyanate ( (p)MDI),Water from turbine,,0.00575987249109451,water from turbine,
Methylenediphenyl diisocyanate ( (p)MDI),sulfate [Emissions to non-agricultural soil],,1.92201260759377e-07,sulfate,
Methylenediphenyl diisocyanate ( (p)MDI),Water from cooling,,2.6510184954127e-07,water from cooling,
Methylenediphenyl diisocyanate ( (p)MDI),glyphosate-trimesium [Emissions to agricultural soil],,2.36589980820525e-20,glyphosate-trimesium,
Methylenediphenyl diisocyanate ( (p)MDI),butylene glycol [Emissions to fresh water],,1.6866931352329911e-12,butene glycol,
Methylenediphenyl diisocyanate ( (p)MDI),"radon-220 [Emissions to air, unspecified]",,9.68776117887751e-14,radon-220,
Methylenediphenyl diisocyanate ( (p)MDI),Water from turbine,,0.0128888091457959,water from turbine,
Methylenediphenyl diisocyanate ( (p)MDI),"argon-41 [Emissions to air, unspecified]",,0.0038936666300883,argon-41,
Methylenediphenyl diisocyanate ( (p)MDI),rubidium [Emissions to sea water],,4.73263472405447e-19,rubidium,
Methylenediphenyl diisocyanate ( (p)MDI),Water,,4.37855632608796e-09,water,
Methylenediphenyl diisocyanate ( (p)MDI),"ozone [Emissions to air, unspecified]",,2.5511015013158e-15,ozone,
Methylenediphenyl diisocyanate ( (p)MDI),"4-amino-3,5,6-trichloropyridine-2-carboxylic acid [Emissions to agricultural soil]",,3.14242073806236e-30,"4-amino-3,5,6-trichloropyridine-2-carboxylic acid",
Methylenediphenyl diisocyanate ( (p)MDI),acetyl chloride [Emissions to fresh water],,7.16597239882452e-23,acetyl chloride,
Methylenediphenyl diisocyanate ( (p)MDI),"biphenyl [Emissions to air, unspecified]",,1.00796591095145e-14,biphenyl,
Methylenediphenyl diisocyanate ( (p)MDI),"Clean gas [Emissions to air, unspecified]",,0.0359866887370485,clean gas,
Methylenediphenyl diisocyanate ( (p)MDI),Water from cooling,,1.91992976236125e-05,water from cooling,
Methylenediphenyl diisocyanate ( (p)MDI),flumioxazin [Emissions to agricultural soil],,5.5590968489252e-22,flumioxazin,
Methylenediphenyl diisocyanate ( (p)MDI),strontium-90 [Emissions to sea water],,3.35399795093978e-05,strontium-90,
Methylenediphenyl diisocyanate ( (p)MDI),"Fatty acid methyl ester [Emissions to air, unspecified]",,3.17263187954218e-15,fatty acid methyl ester,
Methylenediphenyl diisocyanate ( (p)MDI),"krypton-87 [Emissions to air, unspecified]",,3.52668244157568e-14,krypton-87,
Methylenediphenyl diisocyanate ( (p)MDI),Water from cooling,,9.65266926712341e-07,water from cooling,
Methylenediphenyl diisocyanate ( (p)MDI),"γ-butyrolactone [Emissions to air, unspecified]",,2.12536361453568e-22,γ-butyrolactone,
Methylenediphenyl diisocyanate ( (p)MDI),Water from turbine,,0.0148694640867403,water from turbine,
Methylenediphenyl diisocyanate ( (p)MDI),"potassium-40 [Emissions to air, unspecified]",,4.69137446947198e-15,potassium-40,
Methylenediphenyl diisocyanate ( (p)MDI),"thorium-228 [Emissions to air, unspecified]",,9.63614333500134e-16,thorium-228,
Methylenediphenyl diisocyanate ( (p)MDI),hydrocarbons (unspecified) [Emissions to fresh water],,5.07996198692032e-05,hydrocarbons,
Methylenediphenyl diisocyanate ( (p)MDI),Water from cooling,,-1.06746140714919e-06,water from cooling,
Methylenediphenyl diisocyanate ( (p)MDI),"carfentrazone-ethyl [Emissions to air, unspecified]",,2.97421631403802e-24,carfentrazone-ethyl,
Methylenediphenyl diisocyanate ( (p)MDI),hydroxide [Emissions to fresh water],,5.40151289914806e-10,hydroxide,
Methylenediphenyl diisocyanate ( (p)MDI),Water from cooling [Emissions to fresh water],,0.00138013848519267,water from cooling,
Methylenediphenyl diisocyanate ( (p)MDI),"thiodicarb [Emissions to air, unspecified]",,1.15971984650558e-23,thiodicarb,
Methylenediphenyl diisocyanate ( (p)MDI),lanthanum-140 [Emissions to fresh water],,3.2258907994662e-17,lanthanum-140,
Methylenediphenyl diisocyanate ( (p)MDI),"chromium VI [Emissions to air, unspecified]",,8.02522209477902e-15,chromium vi,
Methylenediphenyl diisocyanate ( (p)MDI),"antimony-124 [Emissions to air, unspecified]",,1.1800619873824e-07,antimony-124,
Methylenediphenyl diisocyanate ( (p)MDI),biological oxygen demand [Emissions to sea water],,7.55429541976577e-07,biological oxygen demand,
Methylenediphenyl diisocyanate ( (p)MDI),Water from turbine,,0.00064492755609057,water from turbine,
Methylenediphenyl diisocyanate ( (p)MDI),methacrylate [Emissions to fresh water],,1.94233668090331e-20,methacrylate,
Methylenediphenyl diisocyanate ( (p)MDI),"dodecafluoropentane [Emissions to air, unspecified]",,3.63744275342865e-20,dodecafluoropentane,
Methylenediphenyl diisocyanate ( (p)MDI),"chloramide [Emissions to air, unspecified]",,7.49044471054502e-21,chloramide,
Methylenediphenyl diisocyanate ( (p)MDI),thorium-228 [Emissions to sea water],,9.4873019938823e-15,thorium-228,
Methylenediphenyl diisocyanate ( (p)MDI),"sulfur trioxide [Emissions to air, unspecified]",,5.70438462232937e-08,sulfur trioxide,
Methylenediphenyl diisocyanate ( (p)MDI),glutaraldehyde [Emissions to sea water],,2.59861900672047e-19,glutaraldehyde,
Methylenediphenyl diisocyanate ( (p)MDI),radium-228 [Emissions to fresh water],,8.83201721496226e-14,radium-228,
Methylenediphenyl diisocyanate ( (p)MDI),Water from turbine,,1.88972723554229e-15,water from turbine,
Methylenediphenyl diisocyanate ( (p)MDI),isopropylamine [Emissions to fresh water],,6.88987600971229e-22,isopropylamine,
Methylenediphenyl diisocyanate ( (p)MDI),"2,2,4-trimethylpentane [Emissions to air, unspecified]",,1.82134272139634e-11,"2,2,4-trimethylpentane",
Methylenediphenyl diisocyanate ( (p)MDI),scandium [Emissions to fresh water],,1.13269158926656e-16,scandium,
Methylenediphenyl diisocyanate ( (p)MDI),phosphate [Emissions to fresh water],,4.013890559304649e-06,phosphate,
Methylenediphenyl diisocyanate ( (p)MDI),Overburden (deposited),,1.31614609296793,overburden,
Methylenediphenyl diisocyanate ( (p)MDI),Water from turbine,,0.0286606523043569,water from turbine,
Methylenediphenyl diisocyanate ( (p)MDI),tellurium-132 [Emissions to fresh water],,9.60152616230613e-19,tellurium-132,
Methylenediphenyl diisocyanate ( (p)MDI),"HFC-116 [Emissions to air, unspecified]",,1.55970674735429e-10,hfc-116,
Methylenediphenyl diisocyanate ( (p)MDI),allyl chloride [Emissions to fresh water],,2.54217510931011e-18,allyl chloride,
Methylenediphenyl diisocyanate ( (p)MDI),Slag (deposited),,3.35248971697126e-11,slag,
Methylenediphenyl diisocyanate ( (p)MDI),propylene oxide [Emissions to fresh water],,2.01010877617965e-18,propene oxide,
Methylenediphenyl diisocyanate ( (p)MDI),Water,,7.32989617257161e-07,water,
Methylenediphenyl diisocyanate ( (p)MDI),"2-butene-trans [Emissions to air, unspecified]",,5.66088492652309e-11,2-butene-trans,
Methylenediphenyl diisocyanate ( (p)MDI),"Thorium [Emissions to air, unspecified]",,1.42390449770229e-19,thorium,
Methylenediphenyl diisocyanate ( (p)MDI),"zinc-65 [Emissions to air, unspecified]",,4.32263117262819e-19,zinc-65,
Methylenediphenyl diisocyanate ( (p)MDI),"propylamine [Emissions to air, unspecified]",,2.30394528891942e-23,propylamine,
Methylenediphenyl diisocyanate ( (p)MDI),Water from turbine,,0.21554076285526,water from turbine,
Methylenediphenyl diisocyanate ( (p)MDI),total organic carbon [Emissions to agricultural soil],,2.61596199354924e-16,total organic carbon,
Methylenediphenyl diisocyanate ( (p)MDI),Water from cooling,,4.9722027509874e-08,water from cooling,
Methylenediphenyl diisocyanate ( (p)MDI),"2-methyl-4-chlorophenoxyacetic acid [Emissions to air, unspecified]",,1.19459413695805e-14,2-methyl-4-chlorophenoxyacetic acid,
Methylenediphenyl diisocyanate ( (p)MDI),diclofop-methyl [Emissions to agricultural soil],,5.20537956443107e-27,diclofop-methyl,
Methylenediphenyl diisocyanate ( (p)MDI),tributylphosphorotrithioate [Emissions to agricultural soil],,2.02394525577054e-22,tributylphosphorotrithioate,
Methylenediphenyl diisocyanate ( (p)MDI),Water from cooling,,2.65192876196419e-05,water from cooling,
Methylenediphenyl diisocyanate ( (p)MDI),antimony-124 [Emissions to fresh water],,3.0782653104115e-06,antimony-124,
Methylenediphenyl diisocyanate ( (p)MDI),antimony-122 [Emissions to fresh water],,1.03085269367448e-17,antimony-122,
Methylenediphenyl diisocyanate ( (p)MDI),methyl formate [Emissions to fresh water],,8.72156980599374e-23,methyl formate,
Methylenediphenyl diisocyanate ( (p)MDI),calcium [Emissions to non-agricultural soil],,7.29542245372039e-06,calcium,
Methylenediphenyl diisocyanate ( (p)MDI),methylamine [Emissions to fresh water],,3.79856552780686e-22,methylamine,
Methylenediphenyl diisocyanate ( (p)MDI),"water vapour [Emissions to air, unspecified]",,12.5437016826699,water vapour,
Methylenediphenyl diisocyanate ( (p)MDI),Water,,4.10498875929487e-05,water,
Methylenediphenyl diisocyanate ( (p)MDI),"xenon-131 [Emissions to air, unspecified]",,0.00149968053705922,xenon-131,
Methylenediphenyl diisocyanate ( (p)MDI),"acetonitrile [Emissions to air, unspecified]",,5.31806318099696e-20,acetonitrile,
Methylenediphenyl diisocyanate ( (p)MDI),iron-59 [Emissions to fresh water],,1.47588444248929e-13,iron-59,
Methylenediphenyl diisocyanate ( (p)MDI),"2,2-dimethylbutane [Emissions to air, unspecified]",,1.93074512865436e-11,"2,2-dimethylbutane",
Methylenediphenyl diisocyanate ( (p)MDI),baryte [Emissions to sea water],,2.72300601162123e-21,baryte,
Methylenediphenyl diisocyanate ( (p)MDI),Water from cooling,,-8.91248850873466e-09,water from cooling,
Methylenediphenyl diisocyanate ( (p)MDI),"ruthenium-103 [Emissions to air, unspecified]",,2.25782901859404e-21,ruthenium-103,
Methylenediphenyl diisocyanate ( (p)MDI),Water,,1.41681826501587e-05,water,
Methylenediphenyl diisocyanate ( (p)MDI),"1,1'-dimethyl-4,4'-bipyridinium [Emissions to air, unspecified]",,1.90888696482785e-22,"1,1-dimethyl-4,4-bipyridinium",
Methylenediphenyl diisocyanate ( (p)MDI),High radioactive waste,,7.33245650677798e-07,high radioactive waste,
Methylenediphenyl diisocyanate ( (p)MDI),"Processed water to river, extreme scarcity",,0.0106465649812372,"processed water to river,extreme scarcity",
Methylenediphenyl diisocyanate ( (p)MDI),"protactinium-234 [Emissions to air, unspecified]",,3.08490526212769e-09,protactinium-234,
Methylenediphenyl diisocyanate ( (p)MDI),Water,,3.14002375568934e-09,water,
Methylenediphenyl diisocyanate ( (p)MDI),"hydrogen bromide [Emissions to air, unspecified]",,1.89169889472689e-09,hydrogen bromide,
Methylenediphenyl diisocyanate ( (p)MDI),Water from turbine,,3.84727100418023e-05,water from turbine,
Methylenediphenyl diisocyanate ( (p)MDI),ethyl amine [Emissions to fresh water],,1.98998223577747e-21,ethyl amine,
Methylenediphenyl diisocyanate ( (p)MDI),Water from cooling,,4.91722679939468e-07,water from cooling,
Methylenediphenyl diisocyanate ( (p)MDI),chloride [Emissions to agricultural soil],,4.46143834456818e-18,chloride,
Methylenediphenyl diisocyanate ( (p)MDI),chlorate [Emissions to fresh water],,2.56608342964141e-14,chlorate,
Methylenediphenyl diisocyanate ( (p)MDI),curium [Emissions to fresh water],,2.35751699947186e-08,curium,
Methylenediphenyl diisocyanate ( (p)MDI),"barium-140 [Emissions to air, unspecified]",,1.0883308899624e-17,barium-140,
Methylenediphenyl diisocyanate ( (p)MDI),triethylene glycol [Emissions to fresh water],,5.04310096330021e-17,triethene glycol,
Methylenediphenyl diisocyanate ( (p)MDI),acetamide [Emissions to agricultural soil],,3.56367110322755e-22,acetamide,
Methylenediphenyl diisocyanate ( (p)MDI),tebupirimfos [Emissions to agricultural soil],,2.40855811895725e-23,tebupirimfos,
Methylenediphenyl diisocyanate ( (p)MDI),2-methyl-4-chlorophenoxyacetic acid [Emissions to agricultural soil],,3.22360660530913e-23,2-methyl-4-chlorophenoxyacetic acid,
Methylenediphenyl diisocyanate ( (p)MDI),"3-methylpentane [Emissions to air, unspecified]",,6.58205331388276e-11,3-methylpentane,
Methylenediphenyl diisocyanate ( (p)MDI),"?-([1,1'-biphenyl]-4-yloxy)-?-tert-butyl-1H-1,2,4-triazol-1-ethanol [Emissions to agricultural soil]",,2.32443045939367e-28,"---tert-butyl-1h-1,2,4-triazol-1-ethanol",
Methylenediphenyl diisocyanate ( (p)MDI),Water from cooling,,2.32169465831628e-06,water from cooling,
Methylenediphenyl diisocyanate ( (p)MDI),fosetyl-aluminum [Emissions to agricultural soil],,9.94772523123785e-28,fosetyl-aluminum,
Methylenediphenyl diisocyanate ( (p)MDI),"hydrogen chloride [Emissions to air, unspecified]",,2.38113674085501e-05,hydrogen chloride,
Methylenediphenyl diisocyanate ( (p)MDI),"thorium-234 [Emissions to air, unspecified]",,3.19373185977966e-09,thorium-234,
Methylenediphenyl diisocyanate ( (p)MDI),Water from turbine,,7.56270282425855e-06,water from turbine,
Methylenediphenyl diisocyanate ( (p)MDI),Water from cooling,,0.00543855251324404,water from cooling,
Methylenediphenyl diisocyanate ( (p)MDI),strontium-90 [Emissions to fresh water],,9.17694545518817e-07,strontium-90,
Methylenediphenyl diisocyanate ( (p)MDI),trimethylamine [Emissions to fresh water],,8.51299491149373e-23,trimethylamine,
Methylenediphenyl diisocyanate ( (p)MDI),cloquintocet-mexyl [Emissions to agricultural soil],,2.27159291248354e-28,cloquintocet-mexyl,
Methylenediphenyl diisocyanate ( (p)MDI),"tin oxide [Emissions to air, unspecified]",,-1.00892603610797e-21,tin oxide,
Methylenediphenyl diisocyanate ( (p)MDI),"fluorine [Emissions to air, unspecified]",,2.26418428531134e-10,fluorine,
Methylenediphenyl diisocyanate ( (p)MDI),biological oxygen demand [Emissions to fresh water],,3.63192625914981e-05,biological oxygen demand,
Methylenediphenyl diisocyanate ( (p)MDI),"pentan-1-ol [Emissions to air, unspecified]",,3.80080446569228e-23,pentan-1,
Methylenediphenyl diisocyanate ( (p)MDI),Water from turbine,,0.113833776011117,water from turbine,
Methylenediphenyl diisocyanate ( (p)MDI),Water from cooling,,4.16410925209468e-06,water from cooling,
Methylenediphenyl diisocyanate ( (p)MDI),Spoil (deposited),,0.0113853598241181,spoil,
Methylenediphenyl diisocyanate ( (p)MDI),carbon disulfide [Emissions to fresh water],,1.33446216732207e-10,carbon disulfide,
Methylenediphenyl diisocyanate ( (p)MDI),Water,,2.93729216104589e-07,water,
Methylenediphenyl diisocyanate ( (p)MDI),Water from turbine,,0.00021137530870969,water from turbine,
Methylenediphenyl diisocyanate ( (p)MDI),Water from turbine,,0.00021169755726838,water from turbine,
Methylenediphenyl diisocyanate ( (p)MDI),chloride [Emissions to sea water],,0.0217116314083027,chloride,
Methylenediphenyl diisocyanate ( (p)MDI),"niobium-95 [Emissions to air, unspecified]",,1.80966625816873e-13,niobium-95,
Methylenediphenyl diisocyanate ( (p)MDI),"aniline [Emissions to air, unspecified]",,3.42314898665882e-08,aniline,
Methylenediphenyl diisocyanate ( (p)MDI),"tert-butyl methyl ether [Emissions to air, unspecified]",,7.36192286134344e-11,tert-butyl methyl ether,
Methylenediphenyl diisocyanate ( (p)MDI),Water from turbine,,5.86615566704183e-05,water from turbine,
Methylenediphenyl diisocyanate ( (p)MDI),thorium-228 [Emissions to fresh water],,1.56363043096254e-13,thorium-228,
Methylenediphenyl diisocyanate ( (p)MDI),antimony-125 [Emissions to fresh water],,3.44150927523849e-06,antimony-125,
Methylenediphenyl diisocyanate ( (p)MDI),"Diethyl ether [Emissions to air, unspecified]",,3.25354930047066e-26,diethyl ether,
Methylenediphenyl diisocyanate ( (p)MDI),ethylenediamine [Emissions to fresh water],,1.06216843658178e-20,ethenediamine,
Methylenediphenyl diisocyanate ( (p)MDI),"pyridine [Emissions to air, unspecified]",,1.01560527758175e-12,pyridine,
Methylenediphenyl diisocyanate ( (p)MDI),"dibenz[a,h]anthracene [Emissions to air, unspecified]",,2.02648337901827e-11,dibenzanthracene,
Methylenediphenyl diisocyanate ( (p)MDI),"tridecane [Emissions to air, unspecified]",,2.28694662459325e-14,tridecane,
Methylenediphenyl diisocyanate ( (p)MDI),"HCFC-124 [Emissions to air, unspecified]",,2.80657192382147e-19,hcfc-124,
Methylenediphenyl diisocyanate ( (p)MDI),Water from turbine,,9.84432471379329e-05,water from turbine,
Methylenediphenyl diisocyanate ( (p)MDI),strontium-89 [Emissions to fresh water],,1.90842755961708e-16,strontium-89,
Methylenediphenyl diisocyanate ( (p)MDI),pentan-1-ol [Emissions to fresh water],,9.12202967582106e-23,pentan-1,
Methylenediphenyl diisocyanate ( (p)MDI),sulfentrazone [Emissions to agricultural soil],,5.74157021972878e-21,sulfentrazone,
Methylenediphenyl diisocyanate ( (p)MDI),Water from cooling,,4.99741085583224e-09,water from cooling,
Methylenediphenyl diisocyanate ( (p)MDI),Water from turbine,,8.59918154834963e-07,water from turbine,
Methylenediphenyl diisocyanate ( (p)MDI),Water from cooling,,5.25755869098354e-05,water from cooling,
Methylenediphenyl diisocyanate ( (p)MDI),Water from turbine,,-0.000175567909099364,water from turbine,
Methylenediphenyl diisocyanate ( (p)MDI),"propylene glycol monomethyl ether acetate [Emissions to air, unspecified]",,7.11944392013469e-10,propene glycol monomethyl ether acetate,
Methylenediphenyl diisocyanate ( (p)MDI),Water,,3.48526056316542e-08,water,
Methylenediphenyl diisocyanate ( (p)MDI),Water from cooling,,5.99232623639245e-07,water from cooling,
Methylenediphenyl diisocyanate ( (p)MDI),Water from turbine,,1.58602484972245e-05,water from turbine,
Methylenediphenyl diisocyanate ( (p)MDI),"ethylenediamine [Emissions to air, unspecified]",,4.38674510283819e-21,ethenediamine,
Methylenediphenyl diisocyanate ( (p)MDI),"methyl lactate [Emissions to air, unspecified]",,6.15816840263029e-23,methyl lactate,
Methylenediphenyl diisocyanate ( (p)MDI),"Nitrogen, organic bound [Emissions to sea water]",,6.89949430403783e-17,"nitrogen,organic bound",
Methylenediphenyl diisocyanate ( (p)MDI),Water from turbine,,0.000236279158446197,water from turbine,
Methylenediphenyl diisocyanate ( (p)MDI),ruthenium-106 [Emissions to sea water],,0.00028293744638817,ruthenium-106,
Methylenediphenyl diisocyanate ( (p)MDI),"thorium-232 [Emissions to air, unspecified]",,1.07311346700215e-15,thorium-232,
Methylenediphenyl diisocyanate ( (p)MDI),"monoethanolamine [Emissions to air, unspecified]",,1.24931956716262e-14,monoethanolamine,
Methylenediphenyl diisocyanate ( (p)MDI),"imazamox [Emissions to air, unspecified]",,1.42502122670815e-23,imazamox,
Methylenediphenyl diisocyanate ( (p)MDI),chloride [Emissions to non-agricultural soil],,6.98986406206616e-06,chloride,
Methylenediphenyl diisocyanate ( (p)MDI),"krypton-88 [Emissions to air, unspecified]",,4.64503778311522e-14,krypton-88,
Methylenediphenyl diisocyanate ( (p)MDI),Water from turbine,,0.0161433805569179,water from turbine,
Methylenediphenyl diisocyanate ( (p)MDI),Low radioactive wastes,,1.22871983353925e-05,low radioactive wastes,
Methylenediphenyl diisocyanate ( (p)MDI),triethylene glycol [Emissions to sea water],,2.10580024299586e-18,triethene glycol,
Methylenediphenyl diisocyanate ( (p)MDI),Water from turbine,,0.0601561328648014,water from turbine,
Methylenediphenyl diisocyanate ( (p)MDI),hydrocarbons (unspecified) [Emissions to sea water],,1.84490158206875e-13,hydrocarbons,
Methylenediphenyl diisocyanate ( (p)MDI),monoethanolamine [Emissions to fresh water],,2.0481160078043e-20,monoethanolamine,
Methylenediphenyl diisocyanate ( (p)MDI),"sulphuric acid [Emissions to air, unspecified]",,2.31322410977325e-09,sulphuric acid,
Methylenediphenyl diisocyanate ( (p)MDI),sulfide [Emissions to sea water],,5.00207068790495e-05,sulfide,
Methylenediphenyl diisocyanate ( (p)MDI),iodide [Emissions to fresh water],,1.84350214318732e-16,iodide,
Methylenediphenyl diisocyanate ( (p)MDI),2-methyl-4-chlorophenoxyacetic acid [Emissions to fresh water],,7.46621133780334e-16,2-methyl-4-chlorophenoxyacetic acid,
Methylenediphenyl diisocyanate ( (p)MDI),"2,4-dimethylpentane [Emissions to air, unspecified]",,7.5816236544073e-12,"2,4-dimethylpentane",
Methylenediphenyl diisocyanate ( (p)MDI),Water from turbine,,1.52500149191212e-07,water from turbine,
Methylenediphenyl diisocyanate ( (p)MDI),"scandium [Emissions to air, unspecified]",,1.59742470169734e-18,scandium,
Methylenediphenyl diisocyanate ( (p)MDI),niobium-95 [Emissions to fresh water],,5.02234099470604e-17,niobium-95,
Methylenediphenyl diisocyanate ( (p)MDI),propylamine [Emissions to fresh water],,5.52949620506925e-23,propylamine,
Methylenediphenyl diisocyanate ( (p)MDI),Silicon dioxide [Emissions to fresh water],,2.50339553848937e-11,silicon dioxide,
Methylenediphenyl diisocyanate ( (p)MDI),Water,,6.25537942804224e-06,water,
Methylenediphenyl diisocyanate ( (p)MDI),"hydrogen arsenide [Emissions to air, unspecified]",,3.42218963082318e-11,hydrogen arsenide,
Methylenediphenyl diisocyanate ( (p)MDI),"phosphine [Emissions to air, unspecified]",,5.1116631452907e-12,phosphine,
Methylenediphenyl diisocyanate ( (p)MDI),Water from turbine,,-4.77745002580127e-07,water from turbine,
Methylenediphenyl diisocyanate ( (p)MDI),Water from cooling,,0.000189725011695531,water from cooling,
Methylenediphenyl diisocyanate ( (p)MDI),"Water (evapotranspiration) [Emissions to air, unspecified]",,3.93198569166804,water,
Methylenediphenyl diisocyanate ( (p)MDI),Water,,9.58648579701587e-08,water,
Methylenediphenyl diisocyanate ( (p)MDI),"flumiclorac-pentyl [Emissions to air, unspecified]",,9.52610655352736e-24,flumiclorac-pentyl,
Methylenediphenyl diisocyanate ( (p)MDI),Water,,2.38879433927476e-08,water,
Methylenediphenyl diisocyanate ( (p)MDI),chemical oxygen demand [Emissions to fresh water],,0.000614082754446376,chemical oxygen demand,
Methylenediphenyl diisocyanate ( (p)MDI),Waste (deposited),,0.0168418945521562,waste,
Methylenediphenyl diisocyanate ( (p)MDI),Water,,3.30785642295155e-06,water,
Methylenediphenyl diisocyanate ( (p)MDI),chloroacetic acid [Emissions to fresh water],,6.465162849057e-20,chloroacetic acid,
Methylenediphenyl diisocyanate ( (p)MDI),ammonium [Emissions to fresh water],,0.000163756445018892,ammonium,
Methylenediphenyl diisocyanate ( (p)MDI),"tert-butylamine [Emissions to air, unspecified]",,3.48632030124879e-22,tert-butylamine,
Methylenediphenyl diisocyanate ( (p)MDI),Water from turbine,,0.000220827758902708,water from turbine,
Methylenediphenyl diisocyanate ( (p)MDI),sulfide [Emissions to non-agricultural soil],,1.15320719728818e-06,sulfide,
Methylenediphenyl diisocyanate ( (p)MDI),Water from turbine,,0.132617208002239,water from turbine,
Methylenediphenyl diisocyanate ( (p)MDI),zirconium-95 [Emissions to fresh water],,7.38014658920012e-14,zirconium-95,
Methylenediphenyl diisocyanate ( (p)MDI),Medium radioactive wastes,,5.57634834753464e-06,medium radioactive wastes,
Methylenediphenyl diisocyanate ( (p)MDI),Methylenediphenyl diisocyanate ( (p)MDI),,1.0,methenediphenyl diisocyanate mdi,
Methylenediphenyl diisocyanate ( (p)MDI),"zirconium-95 [Emissions to air, unspecified]",,6.68407534140857e-19,zirconium-95,
Methylenediphenyl diisocyanate ( (p)MDI),Water,,9.25793801827335e-07,water,
Methylenediphenyl diisocyanate ( (p)MDI),"hexamethylene diamine [Emissions to air, unspecified]",,-5.703875195882e-20,hexamethene diamine,
Methylenediphenyl diisocyanate ( (p)MDI),Water from turbine,,0.0165232417325181,water from turbine,
Methylenediphenyl diisocyanate ( (p)MDI),"total suspended solids, unspecified [Emissions to fresh water]",,4.64674946478454e-12,"total suspended solids,unspecified",
Methylenediphenyl diisocyanate ( (p)MDI),"methacrylate [Emissions to air, unspecified]",,9.90738728406601e-14,methacrylate,
Methylenediphenyl diisocyanate ( (p)MDI),hydrazine [Emissions to fresh water],,5.72981838981856e-15,hydrazine,
Methylenediphenyl diisocyanate ( (p)MDI),Water from cooling,,8.98783826655735e-06,water from cooling,
Methylenediphenyl diisocyanate ( (p)MDI),Water,,9.12697652967981e-07,water,
Methylenediphenyl diisocyanate ( (p)MDI),o-chlorotoluene [Emissions to fresh water],,3.97871066156623e-22,o-chloromethylbenzene,
Methylenediphenyl diisocyanate ( (p)MDI),"krypton-89 [Emissions to air, unspecified]",,1.96356785215161e-14,krypton-89,
Methylenediphenyl diisocyanate ( (p)MDI),"hydrogen [Emissions to air, unspecified]",,2.36063768280838e-06,hydrogen,
Methylenediphenyl diisocyanate ( (p)MDI),chloramide [Emissions to fresh water],,6.68417730699053e-20,chloramide,
Methylenediphenyl diisocyanate ( (p)MDI),"hydrogen iodide [Emissions to air, unspecified]",,1.29378155697415e-15,hydrogen iodide,
Methylenediphenyl diisocyanate ( (p)MDI),Water from turbine,,0.0217098021146578,water from turbine,
Methylenediphenyl diisocyanate ( (p)MDI),chromium VI [Emissions to non-agricultural soil],,6.22207845740385e-17,chromium vi,
Methylenediphenyl diisocyanate ( (p)MDI),"cerium-141 [Emissions to air, unspecified]",,2.63803338529518e-18,cerium-141,
Methylenediphenyl diisocyanate ( (p)MDI),potassium-40 [Emissions to fresh water],,1.82521761928491e-15,potassium-40,
Aromatic Polyester Polyols (APP) production mix,"forest, used [Land occupation]",,-0.000207123030940167,"forest,used",
Aromatic Polyester Polyols (APP) production mix,Water to turbine,,-0.00198039946438739,water to turbine,
Aromatic Polyester Polyols (APP) production mix,lake water,,-5.39622814311519e-07,lake water,
Aromatic Polyester Polyols (APP) production mix,dump site [Land occupation],,-1.78796037181025e-08,dump site,
Aromatic Polyester Polyols (APP) production mix,from mineral extraction site [Land transformation],,-1.62822575680243e-15,from mineral extraction site,
Aromatic Polyester Polyols (APP) production mix,"from unspecified, natural [Land transformation]",,-1.17317707066118e-06,"from unspecified,natural",
Aromatic Polyester Polyols (APP) production mix,"to urban, discontinuously built [Land transformation]",,-1.49141780481532e-11,"to urban,discontinuously built",
Aromatic Polyester Polyols (APP) production mix,"to permanent crops, non-irrigated, intensive [Land transformation]",,-1.41093301493647e-24,"to permanent crops,non-irrigated,intensive",
Aromatic Polyester Polyols (APP) production mix,"to forest, used [Land transformation]",,-0.000310684545409135,"to forest,used",
Aromatic Polyester Polyols (APP) production mix,primary energy from waves [Renewable energy resources from water],,-3.16494824101789e-13,primary energy from waves,
Aromatic Polyester Polyols (APP) production mix,"arable, irrigated, intensive [Land occupation]",,-0.00151920015230225,"arable,irrigated,intensive",
Aromatic Polyester Polyols (APP) production mix,primary energy from hydro power [Renewable energy resources from water],,-0.159235374266796,primary energy from hydro power,
Aromatic Polyester Polyols (APP) production mix,inert rock [Non-renewable material resources from ground],,-2.5142464708494963,inert rock,
Aromatic Polyester Polyols (APP) production mix,"from forest, used [Land transformation]",,-0.000207123030950638,"from forest,used",
Aromatic Polyester Polyols (APP) production mix,Water to turbine,,-9.167395075419445e-06,water to turbine,
Aromatic Polyester Polyols (APP) production mix,"to forest, used [Land transformation]",,-0.00134629970161159,"to forest,used",
Aromatic Polyester Polyols (APP) production mix,industrial area [Land occupation],,-3.9179041867043e-09,industrial area,
Aromatic Polyester Polyols (APP) production mix,"from forest, used [Land transformation]",,-1.43022231193264e-10,"from forest,used",
